"searchQuery/countryCode","searchQuery/device","searchQuery/domain","searchQuery/languageCode","searchQuery/locationUule","searchQuery/page","searchQuery/resultsPerPage","searchQuery/term","searchQuery/type","searchQuery/url","resultsTotal","date","description","displayedUrl","emphasizedKeywords/0","emphasizedKeywords/1","emphasizedKeywords/2","emphasizedKeywords/3","emphasizedKeywords/4","emphasizedKeywords/5","emphasizedKeywords/6","position","title","type","url"
"DE","DESKTOP","google.de",,,"1","5","Die Union hofft auf den Bundespräsidenten site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Die+Union+hofft+auf+den+Bundespr%C3%A4sidenten+site%3Asueddeutsche.de&num=5","3510","2019-12-02T12:00:00.000Z","Frank-Walter Steinmeier bereist Kolumbien und Ecuador, um des großen Naturforschers zu gedenken. Doch angesichts der Venezuela-Krise wird ...","https://www.sueddeutsche.de › Politik › Bundespräsident",,,,,,,,"5","Bundespräsident - Auf Humboldts Spuren - Politik","organic","https://www.sueddeutsche.de/politik/bundespraesident-auf-humboldts-spuren-1.4326749"
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. März 2024 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+M%C3%A4rz+2024+site%3Asueddeutsche.de&num=5","40400","2024-03-22T12:00:00.000Z","Cannabis wird legal, Wissing will mehr Geld für Infrastruktur, Risse zwischen AfD und Rechten in Frankreich.","https://www.sueddeutsche.de › politik › news-nachricht...",,,,,,,,"1","News des Tages - Nachrichten vom 22. März 2024 - Politik","organic","https://www.sueddeutsche.de/politik/news-nachrichten-cannabis-wissing-afd-1.6479491"
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. März 2024 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+M%C3%A4rz+2024+site%3Asueddeutsche.de&num=5","40400","2024-03-22T12:00:00.000Z","Bundesrat entscheidet über Cannabis-Legalisierung. An diesem Freitag entscheiden die Vertreter der Länder, ob sie das Gesetz passieren ...","https://www.sueddeutsche.de › politik › news-1.6477801",,,,,,,,"2","News am Morgen - Nachrichten vom 22. März 2024 - Politik","organic","https://www.sueddeutsche.de/politik/news-1.6477801"
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. März 2024 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+M%C3%A4rz+2024+site%3Asueddeutsche.de&num=5","40400","2024-03-30T12:00:00.000Z","Eine Übersicht aller Nachrichten des Ressorts Politik aus dem Monat März 2024 finden Sie im Archiv von Süddeutsche.de.","https://www.sueddeutsche.de › Schlagzeilen","Nachrichten","März 2024",,,,,,"3","Archiv – Politik Nachrichten – März 2024","organic","https://www.sueddeutsche.de/archiv/politik/2024/3"
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. März 2024 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+M%C3%A4rz+2024+site%3Asueddeutsche.de&num=5","40400","2024-03-28T12:00:00.000Z","Eine Übersicht aller Nachrichten des Ressorts Politik aus dem Monat März 2024 finden Sie im Archiv von Süddeutsche.de.","https://www.sueddeutsche.de › Schlagzeilen","Nachrichten","März 2024",,,,,,"4","Archiv – Politik Nachrichten – März 2024","organic","https://www.sueddeutsche.de/archiv/politik/2024/3/page/4"
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. März 2024 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+M%C3%A4rz+2024+site%3Asueddeutsche.de&num=5","40400","2024-11-03T12:00:00.000Z","Berlin (dpa) - Das aktuelle Kalenderblatt für den 22. März 2024. Namenstag. Lea. Historische Daten. 2023 - Der frühere Weltmeister Mesut ...","https://www.sueddeutsche.de › Politik › Geschichte","22","März 2024",,,,,,"5","Kalenderblatt - Was geschah am 22. März? - Politik","organic","https://www.sueddeutsche.de/politik/kalenderblatt-was-geschah-am-22-maerz-dpa.urn-newsml-dpa-com-20090101-240311-99-294050"
"DE","DESKTOP","google.de",,,"1","5","Cannabis legal  ab Ostermontag site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+legal++ab+Ostermontag+site%3Asueddeutsche.de&num=5","65","2024-02-04T12:00:00.000Z","Ab Ostermontag ist der Konsum von Cannabis in Deutschland für Erwachsene legal. Doch was heißt das konkret? Was ist wo und wie erlaubt?","https://www.sueddeutsche.de › Gesundheit › Gesundheit","Ab Ostermontag","Cannabis","legal",,,,,"1","Oster-High: Was sich mit der Cannabis-Legalisierung ...","organic","https://www.sueddeutsche.de/gesundheit/fragen-antworten-oster-high-was-sich-mit-der-cannabis-legalisierung-aendert-dpa.urn-newsml-dpa-com-20090101-240329-99-503344"
"DE","DESKTOP","google.de",,,"1","5","Cannabis legal  ab Ostermontag site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+legal++ab+Ostermontag+site%3Asueddeutsche.de&num=5","65","2024-03-29T12:00:00.000Z","Ab Ostermontag ist der Konsum von Cannabis in Deutschland für Erwachsene legal. Für Behörden und Landesregierung kommt das Gesetz übereilt.","https://www.sueddeutsche.de › Gesundheit › Gesundheit","Ab Ostermontag","Cannabis","legal",,,,,"2","Drogen - Landesregierung kritisiert Cannabis-Gesetz","organic","https://www.sueddeutsche.de/gesundheit/drogen-landesregierung-kritisiert-cannabis-gesetz-dpa.urn-newsml-dpa-com-20090101-240329-99-503042"
"DE","DESKTOP","google.de",,,"1","5","Cannabis legal  ab Ostermontag site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+legal++ab+Ostermontag+site%3Asueddeutsche.de&num=5","65","2024-03-28T12:00:00.000Z","Das Rauchen von Marihuana oder Haschisch ist ab dem 1. April erlaubt, allerdings müssen in der Öffentlichkeit Abstände zu Kindern, Jugendlichen, ...","https://www.sueddeutsche.de › Gesundheit › Gesundheit","ab",,,,,,,"3","Richter zu Cannabis: Gesetz muss nachgebessert werden ...","organic","https://www.sueddeutsche.de/gesundheit/teil-legalisierung-richter-zu-cannabis-gesetz-muss-nachgebessert-werden-dpa.urn-newsml-dpa-com-20090101-240328-99-491738"
"DE","DESKTOP","google.de",,,"1","5","Cannabis legal  ab Ostermontag site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+legal++ab+Ostermontag+site%3Asueddeutsche.de&num=5","65","2024-01-04T12:00:00.000Z","Ostermontag für Erwachsene ab 18 Jahren der Besitz von bis zu 25 Gramm Cannabis zum Eigenkonsum legal. In der eigenen Wohnung sind drei ...","https://www.sueddeutsche.de › Gesundheit › Gesundheit","Ostermontag","ab","Cannabis","legal",,,,"4","Kritik an Cannabis-Gesetz geht nach Legalisierung weiter","organic","https://www.sueddeutsche.de/gesundheit/gesundheit-kritik-an-cannabis-gesetz-geht-nach-legalisierung-weiter-dpa.urn-newsml-dpa-com-20090101-240331-99-522289"
"DE","DESKTOP","google.de",,,"1","5","Cannabis legal  ab Ostermontag site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+legal++ab+Ostermontag+site%3Asueddeutsche.de&num=5","65","2024-03-29T12:00:00.000Z","Von Ostermontag an wird der Konsum von Cannabis teilweise legal. Doch es gibt weiter Einschränkungen etwa um Schulen oder Sportstätten.","https://www.sueddeutsche.de › ... › Landkreis München","Ostermontag","Cannabis","legal",,,,,"5","Landkreis München – Wo künftig gekifft werden darf","organic","https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-aschheim-cannabis-legalisierung-kiffen-1.6491850"
"DE","DESKTOP","google.de",,,"1","5","Cannabis ab  Ostermontag legal site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+ab++Ostermontag+legal+site%3Asueddeutsche.de&num=5","203","2024-02-04T12:00:00.000Z","Ab Ostermontag ist der Konsum von Cannabis in Deutschland für Erwachsene legal. Doch was heißt das konkret? Was ist wo und wie erlaubt?","https://www.sueddeutsche.de › Gesundheit › Gesundheit","Ab Ostermontag","Cannabis","legal",,,,,"1","Oster-High: Was sich mit der Cannabis-Legalisierung ...","organic","https://www.sueddeutsche.de/gesundheit/fragen-antworten-oster-high-was-sich-mit-der-cannabis-legalisierung-aendert-dpa.urn-newsml-dpa-com-20090101-240329-99-503344"
"DE","DESKTOP","google.de",,,"1","5","Cannabis ab  Ostermontag legal site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+ab++Ostermontag+legal+site%3Asueddeutsche.de&num=5","203","2024-03-28T12:00:00.000Z","Das Rauchen von Marihuana oder Haschisch ist ab dem 1. April erlaubt, allerdings müssen in der Öffentlichkeit Abstände zu Kindern, Jugendlichen, ...","https://www.sueddeutsche.de › Gesundheit › Gesundheit","ab",,,,,,,"2","Richter zu Cannabis: Gesetz muss nachgebessert werden ...","organic","https://www.sueddeutsche.de/gesundheit/teil-legalisierung-richter-zu-cannabis-gesetz-muss-nachgebessert-werden-dpa.urn-newsml-dpa-com-20090101-240328-99-491738"
"DE","DESKTOP","google.de",,,"1","5","Cannabis ab  Ostermontag legal site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+ab++Ostermontag+legal+site%3Asueddeutsche.de&num=5","203","2024-03-29T12:00:00.000Z","Ab Ostermontag ist der Konsum von Cannabis in Deutschland für Erwachsene legal. Für Behörden und Landesregierung kommt das Gesetz übereilt.","https://www.sueddeutsche.de › Gesundheit › Gesundheit","Ab Ostermontag","Cannabis","legal",,,,,"3","Drogen - Landesregierung kritisiert Cannabis-Gesetz","organic","https://www.sueddeutsche.de/gesundheit/drogen-landesregierung-kritisiert-cannabis-gesetz-dpa.urn-newsml-dpa-com-20090101-240329-99-503042"
"DE","DESKTOP","google.de",,,"1","5","Cannabis ab  Ostermontag legal site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+ab++Ostermontag+legal+site%3Asueddeutsche.de&num=5","203","2024-01-04T12:00:00.000Z","Ostermontag für Erwachsene ab 18 Jahren der Besitz von bis zu 25 Gramm Cannabis zum Eigenkonsum legal. In der eigenen Wohnung sind drei ...","https://www.sueddeutsche.de › Gesundheit › Gesundheit","Ostermontag","ab","Cannabis","legal",,,,"4","Kritik an Cannabis-Gesetz geht nach Legalisierung weiter","organic","https://www.sueddeutsche.de/gesundheit/gesundheit-kritik-an-cannabis-gesetz-geht-nach-legalisierung-weiter-dpa.urn-newsml-dpa-com-20090101-240331-99-522289"
"DE","DESKTOP","google.de",,,"1","5","Cannabis ab  Ostermontag legal site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+ab++Ostermontag+legal+site%3Asueddeutsche.de&num=5","203","2024-03-29T12:00:00.000Z","Von Ostermontag an wird der Konsum von Cannabis teilweise legal. Doch es gibt weiter Einschränkungen etwa um Schulen oder Sportstätten.","https://www.sueddeutsche.de › ... › Landkreis München","Ostermontag","Cannabis","legal",,,,,"5","Landkreis München – Wo künftig gekifft werden darf","organic","https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-aschheim-cannabis-legalisierung-kiffen-1.6491850"
"DE","DESKTOP","google.de",,,"1","5","CSU befürchtet mehr psychische Erkrankungen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=CSU+bef%C3%BCrchtet+mehr+psychische+Erkrankungen+site%3Asueddeutsche.de&num=5","230","2024-03-25T12:00:00.000Z","Ein chronischer Cannabiskonsum macht häufige Erkrankungen noch häufiger, nämlich insbesondere Angsterkrankungen und Depressionen."" An der GPA- ...","https://www.sueddeutsche.de › ... › Landkreis Dachau","Erkrankungen","Angsterkrankungen",,,,,,"1","Cannabis-Legalisierung: CSU befürchtet mehr psychische ...","organic","https://www.sueddeutsche.de/muenchen/dachau/cannabis-legalisierung-csu-dachau-bernhard-seidenath-1.6488425"
"DE","DESKTOP","google.de",,,"1","5","CSU befürchtet mehr psychische Erkrankungen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=CSU+bef%C3%BCrchtet+mehr+psychische+Erkrankungen+site%3Asueddeutsche.de&num=5","230",,":CSU befürchtet mehr psychische Erkrankungen. Ab 1. April dürfen Erwachsene legal Marihuana konsumieren. Der Dachauer Landtagsabgeordnete Bernhard Seidenath ...","https://www.sueddeutsche.de › thema › CSU-7","CSU befürchtet mehr psychische Erkrankungen",,,,,,,"2","CSU - Aktuelle Nachrichten","organic","https://www.sueddeutsche.de/thema/CSU-7"
"DE","DESKTOP","google.de",,,"1","5","CSU befürchtet mehr psychische Erkrankungen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=CSU+bef%C3%BCrchtet+mehr+psychische+Erkrankungen+site%3Asueddeutsche.de&num=5","230","2017-10-16T12:00:00.000Z","Die Polizei befürchtet einen massiven Kontrollaufwand. Cannabis-Legalisierung. :CSU befürchtet mehr psychische Erkrankungen. Ab 1. April ...","https://www.sueddeutsche.de › ... › Bernhard Seidenath","befürchtet","CSU befürchtet mehr psychische Erkrankungen",,,,,,"3","Bernhard Seidenath - ""Wir haben einen Ruck pro Europa ...","organic","https://www.sueddeutsche.de/muenchen/dachau/bernhard-seidenath-wir-haben-einen-ruck-pro-europa-gespuert-1.3710580"
"DE","DESKTOP","google.de",,,"1","5","CSU befürchtet mehr psychische Erkrankungen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=CSU+bef%C3%BCrchtet+mehr+psychische+Erkrankungen+site%3Asueddeutsche.de&num=5","230","2018-04-17T12:00:00.000Z","Mehr zum Thema: CSU Dachau. Cannabis-Legalisierung. :CSU befürchtet mehr psychische Erkrankungen. Ab 1. April dürfen Erwachsene legal Marihuana ...","https://www.sueddeutsche.de › Dachau › CSU Dachau","Mehr","CSU","CSU befürchtet mehr psychische Erkrankungen",,,,,"4","Dachauer CSU stellt August Haas vor","organic","https://www.sueddeutsche.de/muenchen/dachau/csu-praesentiert-zweitstimmenkandidat-ein-mann-fuer-die-bauern-1.3948609"
"DE","DESKTOP","google.de",,,"1","5","Cannabis wird legal: Bundesrat lässt Lauterbachs Gesetz passieren site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+wird+legal%3A+Bundesrat+l%C3%A4sst+Lauterbachs+Gesetz+passieren+site%3Asueddeutsche.de&num=5","345","2024-03-22T12:00:00.000Z","Mit dem Gesetz der Ampel-Koalition werden der Konsum sowie in begrenzter Menge Besitz und Anbau der Droge für Erwachsene erlaubt.","https://www.sueddeutsche.de › ... › Gesundheitspolitik","Gesetz",,,,,,,"1","Cannabis wird legal: Bundesrat lässt Lauterbachs Gesetz ...","organic","https://www.sueddeutsche.de/politik/cannabis-legalisierung-bundesrat-gesetz-beschluss-1.6478431"
"DE","DESKTOP","google.de",,,"1","5","Cannabis wird legal: Bundesrat lässt Lauterbachs Gesetz passieren site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+wird+legal%3A+Bundesrat+l%C3%A4sst+Lauterbachs+Gesetz+passieren+site%3Asueddeutsche.de&num=5","345","2024-03-22T12:00:00.000Z","Cannabis wird legal: Bundesrat lässt Lauterbachs Gesetz passieren. Mit dem Gesetz der Ampelkoalition werden der Konsum sowie in begrenzter Menge ...","https://www.sueddeutsche.de › ... › Gesundheitspolitik","Cannabis wird legal","Bundesrat lässt Lauterbachs Gesetz passieren","Gesetz",,,,,"2","Cannabis-Gesetz im Bundesrat: Die Sitzung im Livestream","organic","https://www.sueddeutsche.de/politik/bundesrat-cannabisgesetz-live-livestream-1.6478337"
"DE","DESKTOP","google.de",,,"1","5","Cannabis wird legal: Bundesrat lässt Lauterbachs Gesetz passieren site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+wird+legal%3A+Bundesrat+l%C3%A4sst+Lauterbachs+Gesetz+passieren+site%3Asueddeutsche.de&num=5","345","2024-08-03T12:00:00.000Z","Nach dem Ja im Bundestag zur Cannabis-Legalisierung könnte Widerstand aus den Ländern das Projekt verzögern – oder sogar scheitern lassen.","https://www.sueddeutsche.de › ... › Gesundheitspolitik","Cannabis","lassen",,,,,,"3","Cannabis-Legalisierung: Neuer Knatsch ums Kiffen im ...","organic","https://www.sueddeutsche.de/politik/cannabis-legalisierung-scheitern-bundesrat-karl-lauterbach-1.6434167"
"DE","DESKTOP","google.de",,,"1","5","Cannabis wird legal: Bundesrat lässt Lauterbachs Gesetz passieren site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+wird+legal%3A+Bundesrat+l%C3%A4sst+Lauterbachs+Gesetz+passieren+site%3Asueddeutsche.de&num=5","345","2024-03-21T12:00:00.000Z","Die Vertreter der Länder müssen entscheiden, ob sie das Gesetz einfach passieren lassen, oder ob sie Einspruch einlegen und den ...","https://www.sueddeutsche.de › ... › Gesundheitspolitik","Gesetz","passieren lassen",,,,,,"4","Cannabis-Abstimmung im Bundesrat: Showdown am Kamin","organic","https://www.sueddeutsche.de/politik/cannabis-legalisierung-bundesrat-vermittlungsausschuss-1.6475800"
"DE","DESKTOP","google.de",,,"1","5","Cannabis wird legal: Bundesrat lässt Lauterbachs Gesetz passieren site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis+wird+legal%3A+Bundesrat+l%C3%A4sst+Lauterbachs+Gesetz+passieren+site%3Asueddeutsche.de&num=5","345",,"Cannabis wird legal: Bundesrat lässt Lauterbachs Gesetz passieren. Mit dem Gesetz der Ampelkoalition werden der Konsum sowie in begrenzter Menge Besitz und ...","https://www.sueddeutsche.de › thema › Bundesrat","Cannabis wird legal","Bundesrat lässt Lauterbachs Gesetz passieren","Gesetz",,,,,"5","Bundesrat - die Vertretung der Landesregierungen","organic","https://www.sueddeutsche.de/thema/Bundesrat"
"DE","DESKTOP","google.de",,,"1","5","So wird die Freigabe zum Problem statt zur Lösung site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=So+wird+die+Freigabe+zum+Problem+statt+zur+L%C3%B6sung+site%3Asueddeutsche.de&num=5","377","2024-03-27T12:00:00.000Z","So wird die Freigabe zum Problem statt zur Lösung. Die Legalisierung der Droge hätte viele Vorteile. Das vorliegende Gesetz droht jedoch ein ...","https://www.sueddeutsche.de › ... › Sucht und Drogen","So wird die Freigabe zum Problem statt zur Lösung",,,,,,,"1","Cannabis-Gesetz: Warum MV-Ministerpräsidentin ...","organic","https://www.sueddeutsche.de/politik/cannabis-gesetz-legalisierung-manuela-schwesig-unterschreiben-1.6495533"
"DE","DESKTOP","google.de",,,"1","5","So wird die Freigabe zum Problem statt zur Lösung site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=So+wird+die+Freigabe+zum+Problem+statt+zur+L%C3%B6sung+site%3Asueddeutsche.de&num=5","377","2024-02-04T12:00:00.000Z","So wird die Freigabe zum Problem statt zur Lösung. Die Legalisierung der Droge hätte viele Vorteile. Das vorliegende Gesetz droht jedoch ein ...","https://www.sueddeutsche.de › Politik › Gesundheit","So wird die Freigabe zum Problem statt zur Lösung",,,,,,,"2","Cannabis ist nun legal – aber wo sollen Kiffer das Gras ...","organic","https://www.sueddeutsche.de/politik/cannabis-legalisierung-anbauvereinigungen-gras-kaufen-1.6513115"
"DE","DESKTOP","google.de",,,"1","5","So wird die Freigabe zum Problem statt zur Lösung site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=So+wird+die+Freigabe+zum+Problem+statt+zur+L%C3%B6sung+site%3Asueddeutsche.de&num=5","377","2024-03-29T12:00:00.000Z","So wird die Freigabe zum Problem statt zur Lösung. Die Legalisierung der Droge hätte viele Vorteile. Das vorliegende Gesetz droht jedoch ein ...","https://www.sueddeutsche.de › Politik › Gesundheit","So wird die Freigabe zum Problem statt zur Lösung",,,,,,,"3","Cannabis-Legalisierung: High mit Hürden - Politik","organic","https://www.sueddeutsche.de/politik/cannabis-legalisierung-uebersicht-1.6500813"
"DE","DESKTOP","google.de",,,"1","5","So wird die Freigabe zum Problem statt zur Lösung site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=So+wird+die+Freigabe+zum+Problem+statt+zur+L%C3%B6sung+site%3Asueddeutsche.de&num=5","377","2024-03-28T12:00:00.000Z","So wird die Freigabe zum Problem statt zur Lösung. Die Legalisierung der Droge hätte viele Vorteile. Das vorliegende Gesetz droht jedoch ein ...","https://www.sueddeutsche.de › ... › Gesundheitspolitik","So wird die Freigabe zum Problem statt zur Lösung",,,,,,,"4","THC-Grenzwert im Straßenverkehr soll bei 3,5 Nanogramm ...","organic","https://www.sueddeutsche.de/politik/cannabis-thc-grenzwert-strassenverkehr-1.6497965"
"DE","DESKTOP","google.de",,,"1","5","So wird die Freigabe zum Problem statt zur Lösung site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=So+wird+die+Freigabe+zum+Problem+statt+zur+L%C3%B6sung+site%3Asueddeutsche.de&num=5","377","2024-03-22T12:00:00.000Z","Cannabis:So wird die Freigabe zum Problem statt zur Lösung ... Die Legalisierung der Droge hätte viele Vorteile. Das vorliegende Gesetz droht ...","https://www.sueddeutsche.de › ... › Gesundheitspolitik","So wird die Freigabe zum Problem statt zur Lösung",,,,,,,"5","So wird die Cannabis-Legalisierung zum Reinfall - Meinung","organic","https://www.sueddeutsche.de/meinung/cannabis-legalisierung-karl-lauterbach-kommentar-1.6479121"
"DE","DESKTOP","google.de",,,"1","5","Zoff um den Stoff site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Zoff+um+den+Stoff+site%3Asueddeutsche.de&num=5","111","2021-09-21T12:00:00.000Z","Positiv ist der Trend zur Nachhaltigkeit. Zweitligist FC St. Pauli produzierte seine Trikots selbst, um alle Kriterien zu erfüllen. Die von ...","https://www.sueddeutsche.de › Sport","um",,,,,,,"1","Fußball - Zoff um den Stoff: ""Trikotinflation"" sorgt für Ärger","organic","https://www.sueddeutsche.de/sport/fussball-zoff-um-den-stoff-trikotinflation-sorgt-fuer-aerger-dpa.urn-newsml-dpa-com-20090101-210921-99-300161"
"DE","DESKTOP","google.de",,,"1","5","Zoff um den Stoff site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Zoff+um+den+Stoff+site%3Asueddeutsche.de&num=5","111","2024-03-22T12:00:00.000Z","Zoff um den Stoff. Der Bundesrat hat das Cannabis-Gesetz der Bundesregierung durchgewunken. Ein Suchtberater, ein Richter, ein Unternehmer ...","https://www.sueddeutsche.de › muenchen-starnberg › c...","Zoff um den Stoff",,,,,,,"2","Cannabis-Legalisierung: Was bedeutet sie für Polizei ...","organic","https://www.sueddeutsche.de/projekte/artikel/muenchen-starnberg/cannabis-legalisierung-gesetz-polizei-justiz-sucht-e229928/"
"DE","DESKTOP","google.de",,,"1","5","Zoff um den Stoff site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Zoff+um+den+Stoff+site%3Asueddeutsche.de&num=5","111","2020-06-11T12:00:00.000Z","Die strenge Auslegung der Corona-Regeln durch die Polizei spaltet die Gemüter in den sozialen Medien, bietet aber auch Raum für Ironie.","https://www.sueddeutsche.de › ... › Landkreis Freising",,,,,,,,"3","Maskenpflicht in der Innenstadt - Zoff um ein Stück Stoff","organic","https://www.sueddeutsche.de/muenchen/freising/maskenpflicht-in-der-innenstadt-zoff-um-ein-stueck-stoff-1.5107139"
"DE","DESKTOP","google.de",,,"1","5","Zoff um den Stoff site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Zoff+um+den+Stoff+site%3Asueddeutsche.de&num=5","111","2015-10-07T12:00:00.000Z","Eine Frau bereut, Mutter geworden zu sein. Sie geht damit offen um - auch ihren Kindern gegenüber. Ist das eine gute Idee? Das Familientrio weiß ...","https://www.sueddeutsche.de › Gesellschaft › Familientrio","um",,,,,,,"4","Familientrio - Zoff über Stoff","organic","https://www.sueddeutsche.de/leben/familientrio-zoff-ueber-stoff-1.2556607"
"DE","DESKTOP","google.de",,,"1","5","Cannabis-Gesetz im Bundesrat: Die Sitzung im Livestream site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis-Gesetz+im+Bundesrat%3A+Die+Sitzung+im+Livestream+site%3Asueddeutsche.de&num=5","61","2024-03-22T12:00:00.000Z","Der Bundesrat hat dem neuen Cannabis-Gesetz zugestimmt. Der Livestream ist beendet.","https://www.sueddeutsche.de › ... › Gesundheitspolitik","Bundesrat","Cannabis","Gesetz","Livestream",,,,"1","Cannabis-Gesetz im Bundesrat: Die Sitzung im Livestream","organic","https://www.sueddeutsche.de/politik/bundesrat-cannabisgesetz-live-livestream-1.6478337"
"DE","DESKTOP","google.de",,,"1","5","Cannabis-Gesetz im Bundesrat: Die Sitzung im Livestream site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis-Gesetz+im+Bundesrat%3A+Die+Sitzung+im+Livestream+site%3Asueddeutsche.de&num=5","61",,"Cannabis-Gesetz im Bundesrat: Die Sitzung im Livestream. Der Bundesrat hat dem neuen Cannabis-Gesetz zugestimmt. Der Livestream ist beendet. Artikel vom: 22.3 ...","https://www.sueddeutsche.de › thema › Bundesrat","Cannabis","Gesetz im Bundesrat: Die Sitzung im Livestream","Bundesrat","Cannabis","Gesetz","Livestream",,"2","Bundesrat - die Vertretung der Landesregierungen","organic","https://www.sueddeutsche.de/thema/Bundesrat"
"DE","DESKTOP","google.de",,,"1","5","Cannabis-Gesetz im Bundesrat: Die Sitzung im Livestream site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis-Gesetz+im+Bundesrat%3A+Die+Sitzung+im+Livestream+site%3Asueddeutsche.de&num=5","61","2023-10-05T12:00:00.000Z","Der Bundesrat hat dem neuen Cannabis-Gesetz zugestimmt. Der Livestream ist beendet.","https://www.sueddeutsche.de › Politik › Bundesrat","Bundesrat","Cannabis","Gesetz","Livestream",,,,"3","Bundesrat - Einigung beim Schutz für Whistleblower - Politik","organic","https://www.sueddeutsche.de/politik/bundesrat-einigung-beim-schutz-fuer-whistleblower-1.5851231"
"DE","DESKTOP","google.de",,,"1","5","Cannabis-Gesetz im Bundesrat: Die Sitzung im Livestream site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Cannabis-Gesetz+im+Bundesrat%3A+Die+Sitzung+im+Livestream+site%3Asueddeutsche.de&num=5","61",,"Der Bundesrat entscheidet heute über das Cannabis-Gesetz. Die Sitzung im Livestream. Artikel vom: Vor 16 Minuten ...","https://www.sueddeutsche.de › thema › Sucht_und_Dro...","Bundesrat","Cannabis","Gesetz","Sitzung im Livestream",,,,"4","Sucht und Drogen - Raus aus der Abhängigkeit","organic","https://www.sueddeutsche.de/thema/Sucht_und_Drogen-8"
"DE","DESKTOP","google.de",,,"1","5","Annäherungsversuche am Kamin site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ann%C3%A4herungsversuche+am+Kamin+site%3Asueddeutsche.de&num=5","59","2019-02-15T12:00:00.000Z","Dich findet eh keiner attraktiv«: Viele dicke Menschen haben das so verinnerlicht, dass sie Annäherungsversuche oft gar nicht erkennen.","https://sz-magazin.sueddeutsche.de › wie-ein-kaesekuch...","Annäherungsversuche",,,,,,,"1","Über Dating mit dickem Körper","organic","https://sz-magazin.sueddeutsche.de/ueber-gewicht-mein-dickes-leben/wie-ein-kaesekuchen-in-der-glasvitrine-86822"
"DE","DESKTOP","google.de",,,"1","5","Annäherungsversuche am Kamin site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ann%C3%A4herungsversuche+am+Kamin+site%3Asueddeutsche.de&num=5","59","2016-05-09T12:00:00.000Z","Ja, Frauen spüren das, wenn Männer sie in Wahrheit für dumme Schlampen halten, nur weil sie nicht auf ihre Annäherungsversuche eingehen.","https://sz-magazin.sueddeutsche.de › dieser-weg-fuehrt-...","Annäherungsversuche",,,,,,,"2","Dieser Weg führt ins Herz (fast) jeder Frau","organic","https://sz-magazin.sueddeutsche.de/nackte-zahlen-sexkolumne/dieser-weg-fuehrt-ins-herz-fast-jeder-frau-82788"
