"searchQuery/countryCode","searchQuery/device","searchQuery/domain","searchQuery/languageCode","searchQuery/locationUule","searchQuery/page","searchQuery/resultsPerPage","searchQuery/term","searchQuery/type","searchQuery/url","resultsTotal","date","description","displayedUrl","emphasizedKeywords/0","emphasizedKeywords/1","emphasizedKeywords/2","emphasizedKeywords/3","position","title","type","url"
"DE","DESKTOP","google.de",,,"1","5","Passives Wahlrecht für Sechzehnjährige in Kommunen site:faz.net","SEARCH","http://www.google.de/search?q=Passives+Wahlrecht+f%C3%BCr+Sechzehnj%C3%A4hrige+in+Kommunen+site%3Afaz.net&num=5","3",,"Artikel-Übersicht des 29.06.2023. Hier finden Sie auf einen Blick Nachrichten, Meldungen und Hintergrundberichte der F.A.Z..","https://www.faz.net › artikel-chronik › nachrichten-202...",,,,,"3","Chronik vom 29.06.2023: Nachrichten und Meldungen","organic","https://www.faz.net/artikel-chronik/nachrichten-2023-juni-29/"
"DE","DESKTOP","google.de",,,"1","5","Die fatale Debatte über das Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Die+fatale+Debatte+%C3%BCber+das+Wahlrecht+site%3Afaz.net&num=5","29","2023-01-27T12:00:00.000Z","Die Ampel will mit einer Wahlrechtsreform den Bundestag verkleinern. Das stößt vor allem bei der CSU auf Widerstand.","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"1","Neues Wahlrecht: Das ist der Vorschlag der Ampel-Koalition","organic","https://www.faz.net/aktuell/politik/inland/neues-wahlrecht-das-ist-der-vorschlag-der-ampel-koalition-18631700.html"
"DE","DESKTOP","google.de",,,"1","5","Die fatale Debatte über das Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Die+fatale+Debatte+%C3%BCber+das+Wahlrecht+site%3Afaz.net&num=5","29","2023-01-27T12:00:00.000Z","Als der Bundestag in erster Lesung über die Wahlrechtsreform debattiert, sind grob geschätzt, rund hundert Abgeordnete anwesend.","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"2","Debatte im Bundestag über Wahlrechtsreform","organic","https://www.faz.net/aktuell/politik/inland/debatte-im-bundestag-ueber-wahlrechtsreform-18635037.html"
"DE","DESKTOP","google.de",,,"1","5","Die fatale Debatte über das Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Die+fatale+Debatte+%C3%BCber+das+Wahlrecht+site%3Afaz.net&num=5","29","2023-01-26T12:00:00.000Z","Der Bundestag tut so, als hänge seine Legitimation, sein Ansehen und seine Qualität von seiner Größe ab. Das ist falsch und gehorcht ...","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"3","Bundestag soll verkleinern werden: Warum das falsch ist","organic","https://www.faz.net/aktuell/politik/inland/bundestag-soll-verkleinern-werden-warum-das-falsch-ist-18628036.html"
"DE","DESKTOP","google.de",,,"1","5","Die fatale Debatte über das Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Die+fatale+Debatte+%C3%BCber+das+Wahlrecht+site%3Afaz.net&num=5","29",,"Informationen zum deutschen Wahlrecht im Überblick: Hier finden Sie alle Nachrichten der FAZ rund um Wahlrechtsreformen.","https://www.faz.net › politik › thema › wahlrecht-p3","Wahlrecht",,,,"4","Wahlrecht aktuell: Alle Änderungen und Reformen im ...","organic","https://www.faz.net/aktuell/politik/thema/wahlrecht-p3"
"DE","DESKTOP","google.de",,,"1","5","Ampel kritisiert Pläne der Union für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Ampel+kritisiert+Pl%C3%A4ne+der+Union+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","140","2023-01-16T12:00:00.000Z","Die Union will vor dem Bundesverfassungsgericht gegen die Pläne für eine Wahlrechtsreform klagen. Das hat die Ampelkoalition eingepreist.","https://www.faz.net › FAZ.NET › Politik › Inland","Union","Pläne",,,"1","Wahlrechtsreform: Union übt Kritik an Plänen der Ampel","organic","https://www.faz.net/aktuell/politik/inland/wahlrechtsreform-union-uebt-kritik-an-plaenen-der-ampel-18606625.html"
"DE","DESKTOP","google.de",,,"1","5","Ampel kritisiert Pläne der Union für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Ampel+kritisiert+Pl%C3%A4ne+der+Union+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","140","2023-01-20T12:00:00.000Z","Die Union will die Zahl der Wahlkreise reduzieren. Vertreter von Grünen und FDP kritisieren den Vorschlag. Ein Grüner wirft der Union vor, ...","https://www.faz.net › FAZ.NET › Politik › Inland","Union","Union",,,"2","Grüne und FDP kritisieren Union-Vorschlag","organic","https://www.faz.net/aktuell/politik/inland/wahlrechtsreform-gruene-und-fdp-kritisieren-union-vorschlag-18616575.html"
"DE","DESKTOP","google.de",,,"1","5","Ampel kritisiert Pläne der Union für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Ampel+kritisiert+Pl%C3%A4ne+der+Union+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","140",,"Informationen zum deutschen Wahlrecht im Überblick: Hier finden Sie alle Nachrichten der FAZ rund um Wahlrechtsreformen.","https://www.faz.net › politik › thema › wahlrecht-p3","Wahlrecht",,,,"3","Wahlrecht aktuell: Alle Änderungen und Reformen im ...","organic","https://www.faz.net/aktuell/politik/thema/wahlrecht-p3"
"DE","DESKTOP","google.de",,,"1","5","Ampel kritisiert Pläne der Union für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Ampel+kritisiert+Pl%C3%A4ne+der+Union+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","140","2023-03-17T12:00:00.000Z","Dieses Wahlrecht dürfe keine Anwendung bei einer Bundestagswahl finden, sagt der CDU-Vorsitzende Friedrich Merz. Das neue Wahlrecht war ...","https://www.faz.net › FAZ.NET › Politik › Inland","neue Wahlrecht",,,,"4","Wahlrechtsreform: Union kündigt Klage in Karlsruhe an","organic","https://www.faz.net/aktuell/politik/inland/wahlrechtsreform-union-kuendigt-klage-in-karlsruhe-an-18755282.html"
"DE","DESKTOP","google.de",,,"1","5","Ampel kritisiert Pläne der Union für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Ampel+kritisiert+Pl%C3%A4ne+der+Union+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","140","2024-04-23T12:00:00.000Z","Verstößt das neue Wahlrecht gegen die Verfassung? 2. Was bedeutet Brorhilkers Abschied für die Cum-ex-Ermittlungen? 3. Erhält UNRWA bald wieder ...","https://www.faz.net › aktuell › guten-morgen-19670500","neue Wahlrecht",,,,"5","Guten Morgen!","organic","https://www.faz.net/aktuell/guten-morgen-19670500.html"
"DE","DESKTOP","google.de",,,"1","5","Söder kündigt Klage gegen Wahlrecht an site:faz.net","SEARCH","http://www.google.de/search?q=S%C3%B6der+k%C3%BCndigt+Klage+gegen+Wahlrecht+an+site%3Afaz.net&num=5","39","2023-03-16T12:00:00.000Z","Natürlich sei das geplante Wahlrecht verfassungswidrig, sagt die CSU. Ihr droht, im Bundestag nicht mehr vertreten zu sein.","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"1","Markus Söder will gegen Ampel-Plan klagen","organic","https://www.faz.net/aktuell/politik/inland/wahlrechtsreform-markus-soeder-will-gegen-ampel-plan-klagen-18752527.html"
"DE","DESKTOP","google.de",,,"1","5","Söder kündigt Klage gegen Wahlrecht an site:faz.net","SEARCH","http://www.google.de/search?q=S%C3%B6der+k%C3%BCndigt+Klage+gegen+Wahlrecht+an+site%3Afaz.net&num=5","39","2023-03-17T12:00:00.000Z","Dieses Wahlrecht dürfe keine Anwendung bei einer Bundestagswahl finden, sagt der CDU-Vorsitzende Friedrich Merz. Das neue Wahlrecht war ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht","bei","Wahlrecht",,"2","Wahlrechtsreform: Union kündigt Klage in Karlsruhe an","organic","https://www.faz.net/aktuell/politik/inland/wahlrechtsreform-union-kuendigt-klage-in-karlsruhe-an-18755282.html"
"DE","DESKTOP","google.de",,,"1","5","Söder kündigt Klage gegen Wahlrecht an site:faz.net","SEARCH","http://www.google.de/search?q=S%C3%B6der+k%C3%BCndigt+Klage+gegen+Wahlrecht+an+site%3Afaz.net&num=5","39",,"Informationen zum deutschen Wahlrecht im Überblick: Hier finden Sie alle Nachrichten der FAZ rund um Wahlrechtsreformen.","https://www.faz.net › politik › thema › wahlrecht-p2","Wahlrecht",,,,"3","Wahlrecht aktuell: Alle Änderungen und Reformen im ...","organic","https://www.faz.net/aktuell/politik/thema/wahlrecht-p2"
"DE","DESKTOP","google.de",,,"1","5","Söder kündigt Klage gegen Wahlrecht an site:faz.net","SEARCH","http://www.google.de/search?q=S%C3%B6der+k%C3%BCndigt+Klage+gegen+Wahlrecht+an+site%3Afaz.net&num=5","39","2023-03-28T12:00:00.000Z","Die CSU beschwert sich heftig über das von der Ampel beschlossene neue Wahlrecht. Doch für die anstehende Landtagswahl könnte es Gold wert ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"4","Wie Söder bei der Landtagswahl vom neuen Wahlrecht ...","organic","https://www.faz.net/aktuell/politik/inland/wie-soeder-bei-der-landtagswahl-vom-neuen-wahlrecht-profitieren-koennte-18772802.html"
"DE","DESKTOP","google.de",,,"1","5","Söder kündigt Klage gegen Wahlrecht an site:faz.net","SEARCH","http://www.google.de/search?q=S%C3%B6der+k%C3%BCndigt+Klage+gegen+Wahlrecht+an+site%3Afaz.net&num=5","39","2023-03-19T12:00:00.000Z","Die von der Ampel beschlossene Wahlrechtsreform könnte das Ende der Christsozialen in ihrer jetzigen Form sein. Doch auch wenn mancher jetzt ...","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"5","Änderung des Wahlrechts: Die CSU darf nicht sterben","organic","https://www.faz.net/aktuell/politik/inland/aenderung-des-wahlrechts-die-csu-darf-nicht-sterben-18756529.html"
"DE","DESKTOP","google.de",,,"1","5","Zu viel Zufall im geänderten Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Zu+viel+Zufall+im+ge%C3%A4nderten+Wahlrecht+site%3Afaz.net&num=5","63","2023-01-26T12:00:00.000Z","Zu viel Zufall im geänderten Wahlrecht. Zu dem Artikel „Wie in einem Schurkenstaat?“ von Helene Bubrowski in der F.A.Z. vom 17. Januar: Es ...","https://www.faz.net › ... › Briefe an die Herausgeber","Zu viel Zufall im geänderten Wahlrecht",,,,"1","Leserbriefe vom 26. Januar 2023","organic","https://www.faz.net/aktuell/politik/briefe-an-die-herausgeber/leserbriefe-vom-26-januar-2023-18628917.html"
"DE","DESKTOP","google.de",,,"1","5","Zu viel Zufall im geänderten Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Zu+viel+Zufall+im+ge%C3%A4nderten+Wahlrecht+site%3Afaz.net&num=5","63","2023-12-07T12:00:00.000Z","Wolfgang Schäuble ist der längstgediente Abgeordnete des Deutschen Bundestags. Uns erzählt er, warum er gegen eine Verlängerung der ...","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"2","Wolfgang Schäuble über Wahlrechtsreform und längere ...","organic","https://www.faz.net/aktuell/politik/inland/wolfgang-schaeuble-ueber-wahlrechtsreform-und-laengere-legislaturperiode-19023997.html"
"DE","DESKTOP","google.de",,,"1","5","Zu viel Zufall im geänderten Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Zu+viel+Zufall+im+ge%C3%A4nderten+Wahlrecht+site%3Afaz.net&num=5","63",,"Vier Bundesstaaten haben das Wahlrecht für die November-Wahl geändert, weitere wollen folgen. Es gibt Regionen wie den Bundesstaat Washington, in denen die ...","https://www.faz.net › FAZ.NET › Politik › US-Wahl","Wahlrecht",,,,"3","Warnungen vor Briefwahl: Trumps fürchtet rege Wahlbeteiligung","organic","https://www.faz.net/aktuell/politik/us-wahl/warnungen-vor-briefwahl-trumps-fuerchtet-rege-wahlbeteiligung-16785685.html"
"DE","DESKTOP","google.de",,,"1","5","Zu viel Zufall im geänderten Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=Zu+viel+Zufall+im+ge%C3%A4nderten+Wahlrecht+site%3Afaz.net&num=5","63",,"News zu Rechtsprechung im Überblick: Hier finden Sie alle Meldungen und Informationen der FAZ zum Thema Rechtsprechung.","https://www.faz.net › aktuell › wirtschaft › thema › rec...",,,,,"4","Rechtsprechung aktuell: News und Informationen der ...","organic","https://www.faz.net/aktuell/wirtschaft/thema/rechtsprechung"
"DE","DESKTOP","google.de",,,"1","5","SPD wirbt für Wahlrecht ab 16 site:faz.net","SEARCH","http://www.google.de/search?q=SPD+wirbt+f%C3%BCr+Wahlrecht+ab+16+site%3Afaz.net&num=5","7520","2024-02-24T12:00:00.000Z","Wer 16 ist, darf das Europaparlament und in sechs Bundesländern den Landtag mitwählen. Das tue der Demokratie gut, sagt Bärbel Bas, ...","https://www.faz.net › FAZ.NET › Politik › Inland","16",,,,"1","Bas für Wahlrecht ab 16 auch für Bundestag","organic","https://www.faz.net/aktuell/politik/inland/bas-fuer-wahlrecht-ab-16-auch-fuer-bundestag-19542775.html"
"DE","DESKTOP","google.de",,,"1","5","SPD wirbt für Wahlrecht ab 16 site:faz.net","SEARCH","http://www.google.de/search?q=SPD+wirbt+f%C3%BCr+Wahlrecht+ab+16+site%3Afaz.net&num=5","7520",,"vor 2 Tagen — Bei der Europawahl am 9. Juni dürfen erstmals auch Sechzehnjährige wählen. Sollte man das Mindestwahlalter grundsätzlich senken?","https://www.faz.net › FAZ.NET › Rhein-Main",,,,,"2","Wahlalter bei der Europawahl 2024: Das sagen Schüler ...","organic","https://www.faz.net/aktuell/rhein-main/wahlalter-bei-der-europawahl-2024-das-sagen-schueler-und-lehrer-dazu-19755200.html"
"DE","DESKTOP","google.de",,,"1","5","SPD wirbt für Wahlrecht ab 16 site:faz.net","SEARCH","http://www.google.de/search?q=SPD+wirbt+f%C3%BCr+Wahlrecht+ab+16+site%3Afaz.net&num=5","7520",,"vor 10 Stunden — Wenn sich Jugendliche mit 16 nicht für Politik interessieren, wie sollen sie es mit 17 oder 18? Das Desinteresse könnte auch an Lehrern und ...","https://www.faz.net › FAZ.NET › Politik › Inland","mit 16","mit",,,"3","Wahlalter 16 Jahre? Eigentor des Lehrerverbands","organic","https://www.faz.net/aktuell/politik/inland/wahlalter-16-jahre-eigentor-des-lehrerverbands-19766442.html"
"DE","DESKTOP","google.de",,,"1","5","SPD wirbt für Wahlrecht ab 16 site:faz.net","SEARCH","http://www.google.de/search?q=SPD+wirbt+f%C3%BCr+Wahlrecht+ab+16+site%3Afaz.net&num=5","7520","2021-10-26T12:00:00.000Z","Der Bundestag wählt Bärbel Bas zu seiner Präsidentin. Sie wirbt für mehr Bürgernähe – und fordert, endlich eine Wahlrechtsreform anzugehen, ...","https://www.faz.net › FAZ.NET › Politik › Inland","wirbt",,,,"4","Erste Rede von Bärbel Bas als Bundestagspräsidentin","organic","https://www.faz.net/aktuell/politik/inland/erste-rede-von-baerbel-bas-als-bundestagspraesidentin-17603231.html"
