
"x"
"(agrardiesel OR landwirt OR bauernprotest) (from:TubaBozkurt OR from:VasiFranco OR from:grafwer OR from:Ben_Raschke OR from:CKniestedt OR from:Clemens_Rostock OR from:HeinerOburg OR from:Isa_Hiekel OR from:MarieSchaeff OR from:PetraBudke OR from:RicardaBudke OR from:sahra_damus OR from:vongizycki OR from:bjoernfecker OR from:MullerHenrike OR from:KaiWargalla OR from:mauricebmueller OR from:mustihb) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:PhBruck OR from:SaxeRalph OR from:PorschkeThomas OR from:agnieszka_mdb OR from:HajdukBundestag OR from:annachristmann OR from:ABaerbockArchiv OR from:ABaerbock OR from:ToniHofreiter OR from:GrueneBeate OR from:beatewaro OR from:bhoffmann_mdb OR from:BriHasselmann OR from:LieblingXhain OR from:cem_oezdemir OR from:charlotte_mdb OR from:ChrisKuehn_mdb OR from:GruenClaudia) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:crueffer OR from:danywagner_da OR from:DJanecek OR from:ekindeligoez OR from:Erhard_Grundl OR from:filizgreen OR from:fbrantner OR from:GZickenheiner OR from:ebner_sha OR from:Ingrid_Nestle OR from:IreneMihalic OR from:janoschdahmen OR from:julia_verlinden OR from:JTrittin OR from:KaiGehring OR from:katdro OR from:KatjaKeul OR from:GoeringEckardt) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:KirstenKappert OR from:KonstantinNotz OR from:K_SA OR from:badulrichmartha OR from:lisapaus OR from:ManuelSarrazin OR from:ManuelaRottman OR from:herr_emmerich OR from:MargareteBause OR from:margit_stumpp OR from:MariaKlSchmeink OR from:markuskurthmdb OR from:MarkusTressel OR from:MatthiasGastel OR from:monikalazar OR from:Oliver_Krischer OR from:nouripour OR from:OWvonHoltz) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:RenateKuenast OR from:StefanGelbhaar OR from:Schmidt_MdB OR from:SteffiLemke OR from:svenlehmann OR from:sven_kindler OR from:kottinguhl OR from:TabeaRoessner OR from:tobiaslindner OR from:ulle_schauws OR from:UweKekeritz OR from:W_SK OR from:AnAudretsch OR from:anja_liebert OR from:AnjaReinalter OR from:AnnaLuehrmann OR from:AnneSpallek OR from:AwetTesfaiesus) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:BHerrmann_ OR from:borismijatovic OR from:Bruno_Hoenel OR from:chantal_kopf OR from:cj_schroeder OR from:DeborahDuering OR from:denise_loop OR from:emiliafester OR from:fbanaszak OR from:FBsirske OR from:HanSteinmueller OR from:Helge_Limburg OR from:jamila_anna OR from:JN_Gesenhues OR from:yooHannes OR from:J_Pahlke OR from:karlbaer OR from:karo_otte) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:kassem_ts OR from:kathabeck OR from:KathrinAnna OR from:katrinuhligbn OR from:LamyaKaddor OR from:laura_kraft_ OR from:Leckert_ OR from:linda_lobster OR from:maik_aussendorf OR from:lime_green_leni OR from:max_lucks OR from:Melis_S OR from:spellerberg_m OR from:MiKellner OR from:sacher_mchl OR from:Bina_Khan_ OR from:WagenerNiklas OR from:ninastahr) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:nyke_slawik OR from:OpheliaNick OR from:PaulaPiechotta OR from:PhiKraemer OR from:Ricarda_Lang OR from:RobertHabeck19 OR from:robinwagener OR from:S_Gruetzmacher OR from:detzer_sandra OR from:SaraNanni OR from:SaschaMuller OR from:SaskiaLeaRaquel OR from:schahinag OR from:sebastian_es_ OR from:StefWenzel OR from:s_aeffner OR from:SwantjeMichael1 OR from:GansGruen) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:till_steffen OR from:TinaWinklmann OR from:TBBacherle OR from:zoe_gruene OR from:salomon_alex OR from:andrebaumann OR from:alindlohr OR from:BMettenleiter OR from:cathie_kern_mdl OR from:CindyHolmberg OR from:ledeabal OR from:ElkeZimmerMdLBW OR from:erwinkoehlermdl OR from:FHerkens OR from:JoshaFrey OR from:mannelucha OR from:Martin_Hahn_MdL OR from:mjoukov) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:Muhterem_Aras OR from:NeseErikli OR from:niklasnuessle OR from:PeterSeimer OR from:ralfnentwich OR from:SperlingSwantje OR from:tok_tayfun OR from:thekla_walker OR from:TheresiaBauer OR from:WinneHermann OR from:AlexandraGeese OR from:anna_cavazzini OR from:AnnaDeparnay OR from:daniel_freund OR from:ErikMarquardt OR from:HNeumannMEP OR from:henrikehahn OR from:JuttaPaulusRLP) since:2023-12-01 until:2024-02-29"
